math_skill,programming_skill,communication_skill,creativity,analytical_thinking,memory,attention_to_detail,teamwork,leadership,stress_tolerance,adaptability,curiosity,math_interest,physics_interest,chemistry_interest,biology_interest,it_interest,economics_interest,humanities_interest,art_interest,sports_interest,desired_salary,preferred_work_env,work_life_balance,chosen_field
2.4,2.4,5.0,1.6,3.2,4.6,1.9,3.0,3.3,1.0,3.7,4.2,2.8,4.1,2.1,1.1,1.7,2.4,4.6,1.4,3.7,88889.38725095469,3,3.2281299763886384,Design
3.7,1.5,4.9,2.9,4.4,3.0,1.8,2.6,4.3,3.1,1.6,4.0,3.8,3.5,2.6,1.0,2.4,3.5,4.9,1.3,4.0,102212.18380844881,3,2.6892480001461117,Linguistics
2.9,1.0,4.7,3.6,4.5,3.7,3.3,4.7,5.0,3.0,2.0,5.0,3.7,5.0,4.8,1.3,2.2,3.3,5.0,3.0,5.0,95183.47718156294,1,3.339784190753968,Linguistics
1.0,1.7,4.8,2.6,4.6,4.2,2.2,1.9,2.8,2.7,3.1,4.8,2.7,3.0,3.4,5.0,1.8,4.2,5.0,4.3,5.0,95470.85772980614,1,2.63139402183447,Linguistics
4.6,1.3,4.8,4.2,4.3,4.6,2.3,2.8,2.7,3.4,2.8,4.3,2.2,2.2,2.9,4.3,1.0,1.8,4.2,1.3,2.6,74163.43979942921,2,4.670209599833596,Linguistics
3.0,1.0,4.5,3.6,3.8,4.2,3.1,5.0,2.8,2.4,2.9,4.3,1.2,2.9,2.9,2.3,1.4,2.6,5.0,5.0,3.9,93825.4086458315,3,4.30090969078958,Linguistics
1.0,2.3,5.0,2.6,3.9,3.9,3.7,3.3,2.8,2.1,3.0,4.5,2.7,2.0,1.5,5.0,1.3,2.3,5.0,4.2,2.3,141723.18300761923,1,3.9316367301456503,Linguistics
1.8,2.4,5.0,1.4,3.7,4.8,2.9,3.6,3.7,2.9,2.4,4.5,1.8,1.6,3.6,3.9,1.2,3.5,4.8,1.5,4.9,93874.74873338224,3,3.2451161717321337,Linguistics
2.3,1.0,4.6,2.8,3.6,4.5,3.9,2.1,3.8,4.0,2.9,4.1,1.7,2.3,1.3,5.0,1.0,4.4,5.0,1.7,3.5,119284.5278162949,1,1.470195238747802,Linguistics
2.5,2.2,4.7,2.5,4.3,4.5,3.1,2.2,5.0,3.2,2.9,5.0,4.9,4.7,2.6,2.4,1.5,1.9,4.4,1.8,1.8,125513.14304181599,2,3.0792259645801243,Linguistics
2.3,1.8,4.2,2.1,3.9,4.6,3.1,1.9,2.6,3.0,3.2,4.8,2.7,2.8,2.8,3.3,2.0,2.3,4.7,4.3,3.6,50000.0,3,3.96658684749135,Linguistics
3.5,1.8,4.5,2.7,3.7,4.5,1.3,1.5,1.4,3.5,4.4,4.3,2.6,1.7,3.4,3.6,1.1,4.2,5.0,4.7,2.8,135061.32004699024,3,2.9154505136033375,Linguistics
2.6,1.0,5.0,3.9,3.2,4.5,4.1,1.6,4.9,3.3,2.3,4.4,3.2,2.9,3.6,2.5,1.6,3.3,4.4,2.7,3.9,57878.91758447712,2,3.6723757098542444,Linguistics
2.2,1.2,4.5,2.1,4.2,5.0,4.7,1.8,2.7,1.0,3.3,4.4,4.0,3.2,1.4,2.4,2.2,2.5,4.9,1.3,2.5,126187.59826602723,3,4.063234642850359,Linguistics
1.0,1.0,4.8,2.5,3.2,4.9,3.9,3.6,1.6,1.9,2.3,4.1,2.1,2.8,2.7,3.1,1.4,3.3,5.0,3.9,2.5,107614.54137695595,3,3.241060311279641,Linguistics
3.5,1.7,4.5,3.2,3.8,4.8,3.2,1.0,3.6,2.1,2.0,4.5,1.2,3.2,3.5,4.1,1.8,2.1,4.2,3.6,2.5,50000.0,3,3.5863287449903165,Linguistics
2.0,2.5,4.3,3.8,3.4,4.8,1.0,3.6,4.3,3.8,4.6,4.5,3.4,3.9,2.4,2.8,1.7,2.8,4.9,2.1,4.5,85777.06256632786,3,3.3248208858554693,Linguistics
2.5,2.1,4.7,3.1,5.0,3.5,2.5,2.8,3.9,3.8,1.0,5.0,3.1,3.7,2.5,3.6,2.1,2.9,5.0,5.0,3.0,59449.40685078433,1,1.841640562520364,Linguistics
2.4,2.3,4.9,4.1,5.0,4.1,3.2,2.8,3.4,3.3,2.3,4.8,2.8,3.0,1.7,3.2,2.2,2.0,5.0,1.8,5.0,109825.61277280688,2,4.5434250545083446,Linguistics
3.7,1.2,4.2,3.0,3.9,4.0,2.9,3.2,3.3,2.7,2.4,4.5,1.9,2.5,3.1,3.3,1.6,3.3,4.8,5.0,4.2,50000.0,3,3.7573087923067545,Linguistics
2.6,1.7,4.1,4.7,4.4,5.0,4.6,2.3,2.4,2.3,2.1,4.3,1.8,4.4,3.8,1.6,1.8,3.8,4.8,2.6,3.2,105565.06453863019,1,2.5784401869818123,Linguistics
4.1,1.2,3.5,3.1,4.3,4.1,3.5,4.3,1.2,2.0,3.4,4.2,2.5,3.3,1.8,1.1,1.6,3.3,5.0,1.7,2.1,118757.63708684068,3,2.7892500447704154,Linguistics
2.0,2.2,5.0,3.5,3.3,4.1,2.5,3.6,2.8,4.1,5.0,4.4,4.6,1.4,3.5,4.5,1.8,3.8,5.0,4.1,3.3,108810.77109617696,2,2.819473247152621,Linguistics
1.7,2.4,4.5,3.2,4.7,3.9,3.1,3.0,5.0,2.8,3.3,4.7,4.5,3.4,2.8,3.2,2.5,4.9,4.6,4.3,4.2,108305.85381412914,3,3.24159985559446,Linguistics
2.0,1.4,4.5,4.2,4.6,5.0,2.7,2.9,4.0,1.6,3.3,5.0,3.8,3.1,2.0,3.6,1.5,3.1,4.5,4.0,3.2,75908.85300207428,3,3.6378727131179254,Linguistics
1.0,2.1,5.0,4.7,4.3,4.6,3.3,2.7,3.9,3.3,4.2,4.2,3.5,1.8,4.7,2.3,1.6,5.0,5.0,4.4,2.4,95756.22089800573,2,5.391530921540085,Medicine
1.0,2.1,5.0,4.5,5.0,5.0,2.9,1.6,3.6,2.2,4.4,5.0,3.9,4.2,1.9,2.1,1.1,3.6,4.2,1.8,3.0,95116.87228986737,2,3.609386606470084,Linguistics
2.1,1.7,4.6,2.5,4.0,4.3,4.1,3.0,2.1,3.6,3.6,4.3,4.3,1.0,2.3,3.6,2.0,4.4,4.8,1.0,2.7,97790.98074553485,3,5.174609364158794,Linguistics
2.2,1.0,4.4,3.1,3.8,3.8,3.3,1.8,3.8,3.4,2.7,5.0,2.4,2.9,4.6,3.8,1.4,3.4,5.0,1.0,2.6,145588.75554240437,1,2.9523759566735093,Linguistics
1.5,2.6,4.7,2.0,4.7,4.6,3.0,4.0,3.8,1.9,3.7,5.0,1.6,3.0,4.3,2.5,1.0,3.7,5.0,2.9,1.6,126116.21116701722,2,4.2370813524326625,Linguistics
2.1,1.5,4.5,2.4,4.3,4.7,1.0,4.3,2.7,4.7,3.6,4.4,3.2,3.8,1.7,3.1,1.7,4.2,5.0,1.7,2.9,121574.69419817037,2,2.124102534539422,Linguistics
1.0,1.4,3.9,2.7,3.9,3.9,3.5,3.7,2.1,2.6,2.8,4.9,1.2,2.3,2.6,3.6,1.4,3.8,4.9,2.8,4.5,123276.65615510565,3,3.9165827901086674,Linguistics
1.7,2.6,4.8,3.9,3.7,4.6,3.1,1.9,1.2,2.6,4.5,4.5,3.0,2.9,4.0,1.8,2.4,2.8,4.7,3.4,2.9,107213.7037478715,3,3.00283452643082,Linguistics
3.3,2.1,5.0,3.9,4.1,5.0,3.4,5.0,3.2,3.4,3.8,4.4,3.9,2.6,2.6,2.5,1.0,3.4,4.7,3.1,3.5,99708.79015187055,3,3.910343880447747,Linguistics
2.7,2.1,4.1,4.0,3.0,4.8,3.2,1.0,1.0,3.3,1.1,4.9,1.2,2.3,3.7,2.1,1.5,2.2,4.8,4.4,3.8,71540.47238057073,2,3.6672626897474663,Linguistics
1.4,2.5,4.1,2.5,3.1,4.3,2.4,4.4,4.3,1.5,2.4,4.0,3.1,3.0,1.4,5.0,1.5,1.7,4.6,4.4,1.9,130809.36484575128,1,1.778267075111807,Medicine
2.9,1.6,4.4,4.6,3.6,4.9,2.9,3.9,3.3,3.5,2.5,4.7,2.6,1.8,2.0,2.5,2.0,3.6,5.0,4.6,2.3,134608.92116103054,1,2.5608618809032793,Linguistics
2.3,1.4,4.8,1.9,4.1,4.6,1.6,3.7,2.0,2.5,1.6,4.2,2.7,3.2,1.1,2.0,1.5,2.0,5.0,3.6,1.8,61259.11559456721,1,3.2401923587586703,Linguistics
4.9,1.8,4.7,2.8,3.9,3.7,2.0,4.1,3.6,2.5,2.8,4.5,1.0,2.1,1.7,4.7,2.1,1.0,5.0,3.3,3.6,110811.78852774826,2,4.142452947119202,Linguistics
3.2,2.3,4.9,4.1,2.8,4.7,1.7,2.7,3.0,2.7,2.2,4.9,3.6,4.2,2.7,2.9,3.5,2.7,4.1,3.9,4.0,128735.19549472095,3,2.7737311446614843,Linguistics
3.5,2.7,4.0,2.8,3.8,4.5,3.4,3.3,3.1,3.0,4.0,4.5,1.4,3.1,2.4,3.8,1.6,3.1,4.6,3.5,3.4,50000.0,1,3.3158384332361814,Linguistics
2.8,2.8,4.5,3.7,3.7,4.9,2.3,1.9,3.2,3.4,2.9,4.0,2.2,2.1,3.2,2.4,3.1,3.4,5.0,2.7,3.6,100950.44934539818,1,1.1998503347836578,Linguistics
2.9,1.8,5.0,3.4,4.7,4.7,4.2,1.0,3.3,4.6,4.5,4.5,2.0,1.7,2.1,3.6,1.8,3.7,4.5,5.0,3.9,141412.91757261884,1,3.1575023875835644,Linguistics
2.8,2.4,4.8,2.2,4.1,4.3,2.9,1.9,2.1,3.6,3.2,4.5,2.2,4.2,3.5,5.0,1.4,1.6,4.8,2.9,2.8,72777.38041779392,1,3.5390984332223043,Linguistics
2.4,1.3,5.0,2.7,4.4,4.6,1.9,2.7,2.1,3.2,1.4,5.0,4.0,1.0,2.1,1.0,2.0,1.0,5.0,3.3,3.0,89553.73392662116,3,1.9940236722260378,Linguistics
2.4,2.5,4.7,3.3,5.0,4.9,2.3,4.4,3.1,3.9,1.5,4.4,4.4,1.8,3.1,3.4,1.0,3.3,4.8,3.7,2.2,121701.29917260863,3,4.171323130560087,Linguistics
2.8,1.4,5.0,3.3,4.2,4.0,2.6,2.6,2.7,3.0,1.6,4.6,1.1,4.8,2.0,2.4,1.7,3.7,5.0,2.1,2.7,124481.60370118565,2,3.0164173271311574,Linguistics
2.4,1.8,4.5,3.6,2.8,3.9,1.3,4.7,2.6,3.9,2.5,4.7,3.3,1.7,2.8,2.2,1.7,3.5,4.1,2.0,3.8,95294.82834676678,3,4.08838592871538,Linguistics
3.3,1.5,4.8,2.0,3.0,4.1,2.9,1.9,1.8,2.4,4.0,4.4,5.0,2.6,3.0,2.3,2.4,4.1,4.7,3.4,3.5,75122.5759739647,2,3.5387834298312515,Linguistics
2.1,1.5,4.6,2.8,4.3,4.9,4.2,2.7,4.2,4.5,2.5,5.0,3.0,2.7,4.6,3.7,2.6,3.2,5.0,3.7,1.8,86410.94042104021,2,3.8081249964276163,Linguistics
1.7,1.6,4.6,3.9,2.7,4.4,1.7,4.4,1.3,1.0,3.3,4.6,2.6,3.2,3.1,3.0,2.1,3.0,4.9,3.0,3.2,79886.69647229664,3,3.7669234684918544,Linguistics
2.9,1.3,4.1,3.7,4.1,4.7,1.9,3.8,3.7,5.0,2.7,3.9,2.6,2.6,3.1,3.7,1.6,4.1,4.7,1.0,3.0,84404.27797966098,2,3.3909301841762125,Linguistics
1.6,2.1,4.4,3.7,2.7,4.0,3.0,4.2,3.1,2.0,3.6,4.4,5.0,1.8,2.5,2.7,2.3,3.7,5.0,3.7,3.2,105783.81396485068,1,3.771066402114186,Linguistics
3.7,1.0,4.9,2.1,4.2,5.0,1.5,1.0,1.2,4.9,1.3,4.4,3.8,3.4,2.5,3.2,2.4,2.7,4.6,3.4,4.5,88383.79459110502,1,3.218783446891965,Linguistics
2.6,2.0,3.8,1.3,3.0,4.5,2.0,3.5,3.9,3.2,5.0,4.9,3.0,3.5,2.8,3.5,1.9,1.0,4.9,3.2,3.4,139398.59658495313,2,4.3510241143918424,Linguistics
2.2,1.5,5.0,1.3,3.1,4.2,3.2,2.1,1.3,4.2,3.5,4.7,1.2,3.7,2.5,2.4,2.6,3.0,4.7,3.9,2.9,68455.3618623849,1,3.915211644359394,Linguistics
1.0,1.7,4.4,3.8,3.7,4.9,2.4,3.5,3.0,3.5,4.0,5.0,3.1,3.0,4.4,2.3,2.2,2.4,4.6,2.3,3.7,94340.50320059703,3,2.5255511945107405,Linguistics
1.8,2.2,5.0,3.0,2.9,4.7,3.5,4.0,1.8,3.1,2.1,4.8,1.4,2.3,4.2,4.2,2.4,3.7,5.0,1.8,3.4,63598.00129338284,2,4.45841079584967,Linguistics
2.5,1.4,4.8,2.7,5.0,5.0,3.0,2.8,3.7,4.1,3.3,4.3,2.6,2.8,2.8,1.5,2.5,4.5,4.8,3.8,3.2,82583.65745578877,1,3.4820286430620047,Linguistics
3.8,1.6,4.8,3.1,3.9,5.0,4.8,3.9,2.9,3.9,5.0,4.3,3.9,4.0,1.7,3.9,3.2,4.8,4.4,3.0,2.7,118451.93101204821,2,2.771968831846266,Linguistics
2.8,1.6,5.0,3.7,3.4,4.0,4.0,3.3,3.3,5.0,4.7,5.0,3.2,2.7,2.1,3.7,1.5,2.7,5.0,4.2,2.8,90196.53357212385,3,2.4930335691716063,Linguistics
2.2,1.9,4.2,3.8,4.2,3.1,1.8,3.1,5.0,3.6,1.0,4.3,3.4,1.6,3.8,3.1,2.8,2.1,5.0,3.6,5.0,126197.86054195346,1,3.671796862076114,Linguistics
1.8,1.5,4.8,4.3,3.4,4.8,2.7,1.9,3.3,3.3,3.0,4.5,2.4,3.1,2.9,2.8,1.9,1.1,5.0,2.3,3.4,81910.6499556257,1,4.611096664399444,Linguistics
4.7,1.5,4.8,2.2,4.6,4.8,2.9,3.8,3.9,1.8,3.5,4.7,3.0,3.0,3.8,1.6,1.6,3.1,4.5,2.9,2.7,126425.8351729984,2,3.79604506005703,Linguistics
2.2,1.8,4.2,3.5,3.7,4.8,2.6,5.0,3.9,2.8,2.8,4.1,3.5,3.2,3.1,4.2,2.0,2.8,5.0,3.4,2.9,118993.19259148896,2,3.987221345707107,Linguistics
2.6,2.0,4.4,1.7,4.1,5.0,2.6,2.7,5.0,3.3,1.5,5.0,3.1,2.7,1.2,3.2,2.3,4.0,4.7,3.5,3.2,99616.77142009554,1,4.382125328779636,Linguistics
2.3,1.8,4.8,3.2,4.1,4.9,2.9,1.4,2.3,2.2,3.4,4.2,3.1,3.0,1.4,1.0,1.9,4.2,4.3,3.1,3.7,110136.95998762545,1,4.406850473128014,Linguistics
1.6,2.6,4.4,4.0,3.1,3.9,3.4,2.3,4.3,3.0,2.1,4.1,4.9,2.8,2.9,2.8,2.0,3.2,4.7,1.3,3.7,93621.89328373557,1,2.940883415878985,Linguistics
4.3,2.5,4.5,2.7,4.3,4.2,1.8,2.1,3.3,2.7,2.8,4.7,3.4,4.0,2.5,3.0,1.6,1.4,4.6,1.0,2.7,73255.74393824862,2,3.4764498416313474,Linguistics
2.5,2.3,5.0,1.0,4.1,4.3,2.6,3.0,5.0,3.0,2.7,4.2,2.9,1.2,4.0,2.9,1.7,3.6,4.5,3.4,1.6,64710.86610670148,3,3.523656552709076,Linguistics
1.9,3.0,4.2,2.5,4.7,4.4,3.4,3.6,3.5,4.1,3.8,3.8,3.7,2.6,3.5,1.8,2.4,2.6,4.5,3.9,2.4,100136.02219470456,1,3.609452020982085,Linguistics
2.3,1.9,4.8,1.6,4.1,4.8,2.3,3.8,2.5,3.9,1.0,5.0,4.4,3.0,4.2,2.7,1.7,4.5,4.5,4.2,2.1,105969.94148887848,1,2.3569290869480093,Linguistics
1.5,2.0,4.6,3.4,3.4,4.4,3.9,4.7,2.5,3.9,3.0,4.3,4.3,3.3,1.0,4.5,2.5,3.8,4.7,3.5,2.6,122361.55872692358,1,1.863260300527621,Linguistics
3.6,1.6,4.6,3.4,4.2,5.0,4.1,3.2,2.0,1.9,3.1,5.0,4.4,3.5,1.5,2.0,1.7,2.9,4.5,4.2,4.4,89992.1911013,1,2.8552879909903277,Linguistics
2.6,1.6,4.9,4.0,4.2,4.4,3.3,4.0,1.2,2.4,4.0,4.1,2.4,2.6,2.1,4.1,1.7,4.1,5.0,4.3,4.1,120263.0800629872,3,2.7731347136123703,Linguistics
2.7,1.2,4.7,3.9,4.0,3.9,3.1,3.7,3.1,3.1,3.2,4.0,2.3,2.8,2.7,2.6,1.5,3.3,4.8,4.5,2.9,135417.23036700202,2,4.297191609776553,Linguistics
2.2,2.2,5.0,2.2,3.6,4.5,2.5,3.6,2.6,4.5,2.0,3.8,3.5,2.2,2.3,2.5,2.4,3.5,4.7,3.2,2.9,72352.26379237634,1,3.989597088187929,Linguistics
3.6,2.2,4.6,4.2,4.8,4.0,5.0,3.1,3.7,3.1,3.6,4.8,2.5,3.2,4.1,2.5,2.5,1.6,5.0,5.0,3.4,66452.77696323718,3,2.37383770725319,Linguistics
2.8,2.8,4.5,2.8,2.1,3.9,3.5,3.5,3.8,3.7,3.8,5.0,2.0,1.0,2.1,4.4,1.3,1.0,5.0,3.5,3.8,91824.08263595868,3,2.9121095196693876,Linguistics
2.1,1.5,3.9,2.0,4.2,4.1,1.6,3.5,4.4,3.0,4.3,4.6,3.3,3.0,4.7,3.3,1.5,2.3,4.2,2.4,5.0,97334.70262273123,2,4.874195502312288,Medicine
3.3,1.1,5.0,4.3,3.0,5.0,1.3,3.2,3.8,3.9,3.6,4.0,1.0,3.4,2.2,4.8,1.0,1.9,4.6,3.6,2.9,96819.2112840082,2,3.0593081312400114,Linguistics
1.5,2.1,4.9,1.2,5.0,5.0,4.6,3.5,2.4,2.4,3.1,4.9,2.3,2.4,2.9,3.7,1.2,3.1,5.0,3.4,3.4,96840.89197365525,3,3.266940774067274,Linguistics
2.0,1.7,4.8,3.1,3.8,4.1,1.4,4.9,2.4,2.1,4.2,4.6,3.2,3.8,3.9,3.5,1.9,4.1,4.7,2.9,2.4,111734.07511006114,2,3.2000303140877486,Linguistics
2.0,1.9,4.2,2.8,4.2,4.6,2.0,1.4,3.5,3.6,3.4,4.9,1.0,3.0,3.1,3.5,3.0,1.4,4.5,3.6,3.3,137295.82221265472,1,2.774859854276461,Linguistics
2.1,1.2,4.5,2.7,4.2,3.7,3.2,2.0,3.4,1.5,2.7,4.2,3.1,4.6,3.6,3.6,1.9,2.8,4.6,2.7,2.4,81662.25666949677,2,2.8984020360186302,Linguistics
3.9,2.0,5.0,2.7,4.2,5.0,2.8,4.4,4.2,1.5,2.6,4.5,2.1,3.9,5.0,3.8,1.5,2.9,4.3,2.7,3.4,76201.07091656011,2,4.26678914933833,Linguistics
1.8,1.9,4.5,1.6,4.5,4.0,3.5,3.7,3.4,3.2,3.0,4.8,3.2,4.4,2.7,4.1,1.8,2.1,4.4,2.2,3.9,72375.76370303576,1,3.783750776503357,Linguistics
2.0,1.5,4.4,3.4,4.1,4.8,4.2,3.7,2.8,5.0,2.4,4.3,3.9,2.1,2.3,2.0,1.5,3.2,5.0,4.7,2.4,97462.47834614335,1,2.505511875232586,Linguistics
1.5,1.9,5.0,4.3,3.2,3.9,3.2,4.3,3.0,3.5,1.8,4.7,3.8,2.8,3.2,4.6,1.0,3.2,4.3,5.0,2.6,81042.88445389802,2,4.142733602350926,Linguistics
3.9,1.7,5.0,3.3,4.4,4.2,2.1,3.6,2.0,3.6,3.9,4.1,2.8,2.9,4.3,1.6,2.2,2.4,4.9,2.3,3.6,52666.496789905716,3,4.794925605088878,Linguistics
2.5,1.9,4.8,1.6,3.0,5.0,4.3,4.0,2.5,2.2,2.4,3.8,2.7,2.9,2.8,2.3,2.0,4.0,4.3,2.5,1.0,131211.3933988604,3,3.0543495611319913,Linguistics
3.0,2.4,4.9,1.3,3.1,5.0,3.0,3.1,3.4,3.8,2.1,4.5,2.4,3.8,2.6,1.8,2.4,4.9,4.3,3.1,3.3,59858.5629487899,3,3.9283057387792994,Linguistics
2.6,1.0,4.2,3.2,4.6,5.0,5.0,3.6,4.0,3.6,2.1,4.2,3.1,4.1,2.2,3.0,2.4,2.9,4.7,4.2,5.0,68992.4434733747,3,3.4245580962673934,Linguistics
2.2,1.2,4.4,2.9,4.2,4.6,2.6,3.4,3.0,1.3,3.2,4.2,1.8,2.8,1.7,1.3,1.0,3.7,4.5,4.1,2.7,74085.60522580447,2,4.762410788190418,Linguistics
2.3,3.1,4.4,2.7,2.6,4.5,4.2,2.0,3.6,2.3,3.3,4.9,5.0,4.2,2.7,1.5,2.2,4.4,4.7,2.6,3.8,95985.48354651639,3,3.280294777549719,Linguistics
3.5,1.3,4.9,3.3,4.1,4.3,4.4,2.7,5.0,2.7,4.1,5.0,5.0,2.3,2.8,4.5,1.8,2.2,4.8,2.9,4.2,141293.9939171677,2,3.789225083202129,Linguistics
2.9,1.7,4.4,2.8,4.5,4.0,2.2,2.2,2.3,2.6,2.3,4.7,3.3,3.1,2.3,2.5,2.4,3.8,4.1,5.0,3.6,110751.26060041375,2,3.376042092610103,Linguistics
2.7,2.1,4.6,3.4,3.6,4.9,2.7,1.7,1.9,2.9,1.8,5.0,2.4,1.9,3.1,3.9,2.2,2.8,4.5,3.5,4.6,94607.5580226364,2,4.2589372128437,Linguistics
2.6,2.2,5.0,2.6,3.5,4.8,2.8,3.0,4.6,2.2,3.9,4.7,1.9,1.7,1.0,2.6,1.3,3.0,4.8,1.3,1.0,113794.32214678699,1,3.1738676098505465,Medicine
1.9,1.2,4.4,1.6,3.2,4.3,4.6,3.2,3.6,2.2,2.3,4.7,3.0,4.0,2.6,2.4,1.3,2.3,4.1,5.0,3.5,65644.6023231103,1,3.5586285589956157,Linguistics
2.5,2.5,4.3,2.5,4.2,4.5,4.0,2.9,4.7,2.9,4.1,4.4,3.6,2.9,2.7,4.0,2.1,2.6,4.6,3.7,2.9,53897.52391133594,1,2.9584059464783716,Linguistics
3.9,1.4,4.7,2.0,4.0,4.3,2.4,3.4,2.9,2.3,2.5,4.8,1.7,3.3,1.9,3.5,2.7,2.2,4.4,5.0,3.8,92504.40930147668,1,3.1369651924023545,Linguistics
1.0,2.3,4.5,1.3,4.0,3.6,2.5,4.1,2.2,3.6,3.8,5.0,3.5,3.2,2.6,1.8,1.1,2.9,4.8,3.6,3.5,63482.210437928625,1,3.279942623520029,Linguistics
4.3,1.3,4.6,4.9,4.0,4.0,2.5,2.3,2.7,1.8,5.0,4.2,2.7,2.3,3.4,3.3,2.5,3.3,4.4,2.8,4.1,120875.56828701921,2,4.449671971591548,Linguistics
2.2,1.6,4.8,2.8,3.6,4.8,2.4,5.0,3.4,3.5,3.4,5.0,4.4,4.1,4.5,3.0,2.6,3.3,5.0,3.1,3.2,74320.50953836914,1,2.3975578036391276,Linguistics
2.2,2.0,5.0,4.1,4.2,3.7,4.9,3.4,4.4,5.0,1.0,4.6,3.9,3.9,2.5,2.0,1.1,2.3,5.0,2.8,2.4,87345.08788496713,1,4.305946271812118,Linguistics
3.6,1.6,4.8,4.0,3.7,4.9,3.8,3.1,2.5,2.4,2.3,4.7,2.1,1.2,3.1,2.6,3.4,1.2,4.8,3.8,3.2,109192.7584918078,1,3.847590479358538,Linguistics
3.2,1.9,4.9,1.5,3.3,4.5,3.9,3.7,2.3,3.4,4.1,4.4,2.5,3.7,4.3,3.2,1.1,3.5,4.9,3.5,2.4,154853.52333722683,2,3.0314507098444734,Linguistics
4.6,2.7,3.8,2.3,3.8,4.2,2.8,2.4,2.7,3.8,3.1,4.4,3.2,2.9,1.5,4.4,1.8,1.7,4.3,1.0,4.8,114371.10038855144,2,3.9692712091264117,Linguistics
2.6,2.6,4.4,3.8,4.7,4.3,4.2,3.5,1.6,3.2,3.7,5.0,5.0,3.3,3.1,2.8,2.4,4.2,4.5,3.0,4.3,118046.80523944093,1,3.6785134636300216,Linguistics
2.3,1.9,4.8,2.9,3.2,5.0,5.0,3.1,4.7,2.2,1.9,4.3,2.2,2.4,2.4,2.5,2.4,3.3,4.4,1.9,1.7,71859.4628356635,2,3.470784065252536,Linguistics
3.1,1.7,4.9,2.9,3.8,4.9,4.2,3.6,3.1,1.7,3.0,4.2,3.3,2.5,4.6,4.2,2.3,1.6,4.4,4.1,2.9,113217.78341582745,1,4.146481124198143,Linguistics
2.3,2.3,4.1,3.9,3.5,4.6,2.8,4.3,3.7,1.5,1.8,5.0,3.5,3.3,2.4,2.7,2.5,3.3,4.6,1.1,3.3,90863.42177835203,3,2.4974217425611736,Linguistics
2.8,1.2,4.3,3.0,4.3,3.9,2.9,3.1,3.2,3.0,1.8,4.5,2.9,2.6,3.0,3.5,1.1,3.6,4.9,4.8,4.9,136126.63228787732,3,4.249549790672615,Linguistics
1.3,1.0,5.0,3.6,4.8,4.5,2.1,3.3,3.5,2.2,1.8,4.9,2.1,5.0,4.6,3.8,2.9,3.6,4.6,4.6,3.5,89929.51458606581,1,2.6943967662838073,Software Engineering
3.3,2.3,4.8,2.5,4.7,4.7,3.2,3.3,3.1,2.3,1.5,4.2,1.4,3.8,1.4,2.7,1.8,3.3,4.9,3.5,1.5,78897.21457380877,3,2.629341356155703,Psychology
3.0,3.2,5.0,3.6,4.2,4.4,3.8,2.3,1.0,2.2,2.8,4.1,4.0,2.2,4.0,3.7,1.9,3.4,5.0,2.8,4.8,65190.876183503984,1,3.134469364569329,Linguistics
4.1,1.8,5.0,2.8,3.4,4.2,1.2,1.1,2.7,2.3,2.7,4.2,5.0,3.3,3.1,4.3,3.2,1.7,4.8,2.6,3.6,104550.84186116418,3,3.5067213874832475,Linguistics
2.4,1.7,4.8,3.0,4.3,4.3,3.8,1.6,3.8,2.7,3.7,4.2,3.5,3.7,1.2,4.0,1.8,3.5,4.2,1.5,2.1,107849.45679460494,3,3.025836484954014,Linguistics
2.9,2.1,4.1,2.6,4.7,4.3,3.1,1.7,2.1,3.9,2.5,5.0,3.1,2.6,1.9,3.5,2.9,3.1,4.8,2.9,3.5,117056.62084035325,3,4.19355729044776,Linguistics
1.9,1.9,4.5,3.0,3.2,4.5,2.5,1.7,4.3,2.9,3.7,5.0,2.4,3.6,2.4,2.6,2.3,2.4,5.0,4.9,4.5,110199.6971668583,2,3.22568150160997,Linguistics
1.6,1.8,4.4,3.5,3.9,4.2,3.0,5.0,2.9,1.6,1.2,4.3,3.2,4.5,3.9,2.2,1.1,2.8,4.7,2.6,3.6,76423.50751703314,2,2.727782590542539,Linguistics
2.9,1.1,4.6,2.4,3.2,4.3,2.2,2.6,2.5,3.7,1.5,4.7,2.7,2.5,4.2,4.3,2.9,3.1,3.9,3.4,2.4,100096.22640056974,3,4.8193482780363,Linguistics
2.1,2.1,4.2,3.6,3.9,5.0,3.9,2.7,4.8,3.8,3.9,4.5,4.7,2.9,2.8,4.2,1.9,2.8,5.0,2.8,4.8,96807.81643139778,3,3.2446828237813103,Linguistics
1.0,2.3,5.0,3.5,3.5,5.0,4.0,1.4,3.4,4.3,2.2,4.8,4.5,3.7,3.0,3.5,2.8,2.6,5.0,3.7,3.1,79054.22623522578,3,3.118223429294312,Computer Science
2.0,1.6,4.2,2.4,4.0,3.4,2.8,2.1,3.2,4.1,2.6,4.7,2.5,4.0,2.7,4.0,2.0,4.6,4.9,3.1,3.9,143041.40022423852,3,3.472188249771151,Linguistics
2.6,1.7,3.9,2.1,3.6,4.0,3.3,3.4,3.8,2.8,3.7,4.7,2.1,2.5,2.7,1.9,1.0,2.8,4.3,5.0,2.6,94363.930053627,2,2.623493722443233,Linguistics
